region,destRegion,packetTransmit,packetReceive,packetLossCount,packetLossRate,rttMin,rttAvg,rttMax,rttMdev,packetDuplicateCount,packetDuplicateRate
AF,NA,100,100,0,0.0,269.803,269.888,270.332,0.162,0,0.0
AF,EU,100,100,0,0.0,125.956,126.04,126.981,0.208,0,0.0
AF,NA,100,100,0,0.0,228.049,232.047,284.086,6.606,0,0.0
AF,NA,100,100,0,0.0,256.328,256.483,257.19,0.309,0,0.0
AF,NA,100,100,0,0.0,243.246,243.861,244.174,0.698,0,0.0
AF,NA,100,100,0,0.0,128.158,128.272,128.794,0.502,0,0.0
AF,NA,100,100,0,0.0,241.289,242.718,250.529,1.091,0,0.0
AF,EU,100,100,0,0.0,124.76,124.997,126.98,0.482,0,0.0
AF,EU,100,100,0,0.0,126.025,126.198,126.399,0.458,0,0.0
AF,NA,100,100,0,0.0,216.429,216.723,218.059,0.629,0,0.0
AF,NA,100,100,0,0.0,281.517,281.819,289.234,0.969,0,0.0
AF,CN,100,100,0,0.0,126.502,126.583,126.894,0.425,0,0.0
AF,NA,100,100,0,0.0,124.837,125.479,126.521,0.423,0,0.0
AF,NA,100,100,0,0.0,261.886,262.026,263.236,0.7,0,0.0
AF,CN,100,76,24,24.0,344.807,344.981,345.179,0.782,0,0.0
AF,NA,100,100,0,0.0,210.234,210.534,210.91,0.575,0,0.0
AF,NA,100,100,0,0.0,276.67,276.89,277.547,0.55,0,0.0
AF,EU,100,100,0,0.0,155.025,155.123,155.266,0.287,0,0.0
AF,AS,100,100,0,0.0,167.845,167.934,168.08,0.479,0,0.0
AF,CN,100,100,0,0.0,365.879,366.381,368.475,0.783,0,0.0
AF,AS,100,100,0,0.0,283.177,294.684,334.43,12.952,0,0.0
AF,EU,100,100,0,0.0,146.608,160.281,372.171,28.578,0,0.0
AF,NA,100,100,0,0.0,52.274,52.427,53.419,0.296,0,0.0
AF,EU,100,100,0,0.0,121.992,122.098,122.618,0.463,0,0.0
AF,NA,100,100,0,0.0,289.427,289.505,289.661,0.425,0,0.0
AF,NA,100,90,10,10.0,240.127,242.906,259.844,4.395,0,0.0
AF,NA,100,100,0,0.0,195.99,196.153,196.372,0.399,0,0.0
AF,AS,100,100,0,0.0,185.283,185.457,186.104,0.513,0,0.0
AF,EU,100,100,0,0.0,126.359,126.445,126.68,0.114,0,0.0
AF,EU,100,100,0,0.0,212.362,212.555,212.781,0.469,0,0.0
AF,AS,100,72,28,28.0,200.955,242.88,990.79,141.973,0,0.0
AF,EU,100,100,0,0.0,128.572,128.959,129.91,0.401,0,0.0
AF,AS,100,100,0,0.0,177.487,177.557,177.684,0.474,0,0.0
AF,NA,100,91,9,9.0,264.378,264.506,265.004,0.372,0,0.0
AF,EU,100,100,0,0.0,131.15,131.248,131.544,0.268,0,0.0
AF,EU,100,100,0,0.0,160.824,160.948,161.311,0.306,0,0.0
AF,EU,100,100,0,0.0,139.768,140.197,140.753,0.535,0,0.0
AF,EU,100,100,0,0.0,169.858,198.601,849.026,69.059,0,0.0
AF,EU,100,100,0,0.0,136.814,137.064,137.83,0.168,0,0.0
AF,NA,100,100,0,0.0,259.7,261.054,263.701,1.562,0,0.0
AF,EU,100,100,0,0.0,135.826,136.663,137.495,0.363,0,0.0
AF,NA,100,100,0,0.0,264.428,264.534,264.954,0.611,0,0.0
AF,EU,100,100,0,0.0,133.326,133.392,133.469,0.398,0,0.0
AF,NA,100,100,0,0.0,296.547,298.921,311.855,2.573,0,0.0
AF,CN,100,95,5,5.0,334.979,344.411,346.254,2.486,0,0.0
AF,NA,100,100,0,0.0,261.412,264.634,295.343,6.493,0,0.0
AF,NA,100,100,0,0.0,207.388,207.462,207.653,0.276,0,0.0
AF,NA,100,100,0,0.0,274.057,287.427,391.179,17.018,0,0.0
AF,EU,100,100,0,0.0,146.991,147.161,149.262,0.565,0,0.0
AF,EU,100,100,0,0.0,149.444,151.749,165.01,2.304,0,0.0
AF,EU,100,100,0,0.0,116.626,116.758,116.911,4.8e-2,0,0.0
AF,EU,100,100,0,0.0,147.036,147.228,148.408,0.31,0,0.0
AF,NA,100,100,0,0.0,214.233,221.427,234.558,3.268,0,0.0
AF,EU,100,100,0,0.0,162.901,170.626,181.991,4.254,0,0.0
AF,EU,100,100,0,0.0,126.974,127.249,127.38,0.233,0,0.0
AF,EU,100,100,0,0.0,148.057,148.147,148.319,0.477,0,0.0
AF,EU,100,100,0,0.0,124.667,124.882,126.736,0.489,0,0.0
AF,NA,100,100,0,0.0,271.558,272.264,279.84,1.143,0,0.0
AF,NA,100,100,0,0.0,213.047,213.144,213.907,0.331,0,0.0
AF,EU,100,100,0,0.0,125.126,125.511,138.229,1.546,0,0.0
AF,EU,100,100,0,0.0,160.963,161.253,162.443,0.574,0,0.0
AF,EU,100,100,0,0.0,129.721,129.868,133.478,0.573,0,0.0
AF,NA,100,100,0,0.0,284.758,284.898,285.336,0.567,0,0.0
AF,EU,100,100,0,0.0,121.456,122.391,135.794,2.12,0,0.0
AF,EU,100,100,0,0.0,139.403,139.54,140.513,0.332,0,0.0
AF,EU,100,100,0,0.0,150.924,151.18,153.27,0.357,0,0.0
AF,NA,100,100,0,0.0,234.5,234.616,234.788,0.491,0,0.0
AF,NA,100,100,0,0.0,270.257,270.435,274.616,0.565,0,0.0
AF,CN,100,77,23,23.0,312.599,312.911,313.426,0.484,0,0.0
AF,AS,100,100,0,0.0,159.272,159.408,159.532,0.318,0,0.0
AF,NA,100,100,0,0.0,220.205,223.603,227.562,1.967,0,0.0
AF,NA,100,100,0,0.0,278.16,278.659,279.474,0.574,0,0.0
AF,EU,100,100,0,0.0,129.259,129.395,130.12,0.503,0,0.0
AF,EU,100,100,0,0.0,148.055,148.124,148.255,0.413,0,0.0
AF,EU,100,100,0,0.0,136.971,137.038,137.153,0.519,0,0.0
AF,NA,100,100,0,0.0,192.958,193.037,193.568,0.141,0,0.0
AF,EU,100,100,0,0.0,126.448,126.599,126.766,0.463,0,0.0
AF,AS,100,100,0,0.0,174.994,175.082,175.204,0.233,0,0.0
AF,EU,100,100,0,0.0,159.477,161.079,167.007,1.678,0,0.0
AF,EU,100,100,0,0.0,116.178,116.372,120.244,0.564,0,0.0
AF,EU,100,100,0,0.0,126.486,126.69,130.728,0.481,0,0.0
AF,EU,100,100,0,0.0,126.38,126.474,126.604,0.122,0,0.0
AF,EU,100,80,20,20.0,134.011,134.449,136.81,0.595,0,0.0
AF,EU,100,100,0,0.0,137.968,139.25,145.872,1.278,0,0.0
AF,EU,100,100,0,0.0,151.041,151.336,153.737,0.424,0,0.0
AF,EU,100,100,0,0.0,124.816,124.921,125.059,0.197,0,0.0
AF,NA,100,100,0,0.0,203.005,203.088,203.209,0.47,0,0.0
AF,AS,100,99,1,1.0,53.274,53.6,59.677,0.769,0,0.0
AF,AS,100,100,0,0.0,220.744,220.856,221.67,0.552,0,0.0
AF,NA,100,100,0,0.0,279.441,279.633,280.895,0.651,0,0.0
AF,NA,100,100,0,0.0,261.635,261.758,262.234,0.343,0,0.0
AF,EU,100,100,0,0.0,172.742,172.899,173.337,0.329,0,0.0
AF,NA,100,100,0,0.0,250.483,250.67,251.546,0.333,0,0.0
AF,NA,100,100,0,0.0,267.824,267.937,268.491,0.548,0,0.0
AF,EU,100,100,0,0.0,127.099,127.227,128.816,0.281,0,0.0
AF,EU,100,100,0,0.0,126.737,126.847,129.723,0.551,0,0.0
AF,NA,100,100,0,0.0,122.139,122.248,122.815,0.413,0,0.0
AF,EU,100,100,0,0.0,138.832,138.932,139.104,0.502,0,0.0
AF,EU,100,100,0,0.0,148.955,149.108,149.425,0.452,0,0.0
AF,EU,100,100,0,0.0,126.67,126.916,132.911,0.637,0,0.0
AF,NA,100,100,0,0.0,258.785,258.874,259.169,0.684,0,0.0
AF,EU,100,100,0,0.0,125.315,125.468,130.282,0.692,0,0.0
AF,EU,100,100,0,0.0,146.647,146.786,147.85,0.497,0,0.0
AF,EU,100,100,0,0.0,137.87,139.981,169.812,4.56,0,0.0
AF,EU,100,100,0,0.0,117.029,117.12,117.257,0.255,0,0.0
AF,NA,100,100,0,0.0,203.952,204.244,205.203,0.206,0,0.0
AF,NA,100,100,0,0.0,225.867,230.586,234.894,2.593,0,0.0
AF,EU,100,100,0,0.0,126.055,126.249,129.198,0.321,0,0.0
AF,NA,100,100,0,0.0,247.92,248.589,258.975,1.884,0,0.0
AF,EU,100,100,0,0.0,123.266,123.448,123.649,0.347,0,0.0
AF,EU,100,100,0,0.0,129.33,129.415,129.736,0.351,0,0.0
AF,EU,100,100,0,0.0,122.092,122.299,123.34,0.372,0,0.0
AF,EU,100,100,0,0.0,158.07,161.687,172.218,2.335,0,0.0
AF,EU,100,100,0,0.0,154.657,154.731,154.841,0.251,0,0.0
AF,AS,100,100,0,0.0,296.401,297.652,304.698,1.664,0,0.0
AF,NA,100,100,0,0.0,299.914,313.874,373.153,15.996,0,0.0
AF,EU,100,100,0,0.0,136.531,136.743,136.975,0.29,0,0.0
AF,EU,100,100,0,0.0,153.046,158.534,180.494,5.663,0,0.0
AF,NA,100,100,0,0.0,238.561,246.093,262.864,4.31,0,0.0
AF,AS,100,100,0,0.0,228.215,228.345,229.196,0.571,0,0.0
AF,EU,100,100,0,0.0,126.044,126.218,126.385,0.369,0,0.0
AF,AS,100,100,0,0.0,278.248,278.905,298.111,2.383,0,0.0
AF,EU,100,100,0,0.0,145.994,146.129,146.279,6.4e-2,0,0.0
AF,CN,100,100,0,0.0,124.512,124.605,127.508,0.413,0,0.0
AF,EU,100,100,0,0.0,122.025,122.133,123.277,0.408,0,0.0
AF,EU,100,100,0,0.0,147.821,147.923,148.063,0.161,0,0.0
AF,AS,100,100,0,0.0,273.606,273.894,275.557,0.591,0,0.0
AF,EU,100,100,0,0.0,131.779,134.236,144.906,2.051,0,0.0
AF,EU,100,99,1,1.0,128.751,128.837,129.117,0.395,0,0.0
AF,NA,100,100,0,0.0,268.253,269.08,269.756,0.689,0,0.0
AF,EU,100,100,0,0.0,118.611,118.844,119.098,0.264,0,0.0
AF,CN,100,100,0,0.0,344.009,344.603,352.884,1.444,0,0.0
AF,NA,100,100,0,0.0,250.641,251.505,258.532,1.829,0,0.0
AF,EU,100,100,0,0.0,125.998,126.158,131.987,0.762,0,0.0
AF,EU,100,100,0,0.0,122.032,122.138,123.291,0.374,0,0.0
AF,NA,100,100,0,0.0,259.112,259.203,259.567,0.373,0,0.0
AF,EU,100,100,0,0.0,143.615,143.812,149.471,0.72,0,0.0
AF,EU,100,100,0,0.0,129.08,129.293,129.521,0.396,0,0.0
AF,EU,100,100,0,0.0,125.991,126.184,126.356,0.331,0,0.0
AF,EU,100,100,0,0.0,125.964,126.028,126.103,5.9e-2,0,0.0
AF,NA,100,100,0,0.0,259.056,259.156,259.986,0.399,0,0.0
AF,EU,100,100,0,0.0,147.591,149.642,168.317,2.739,0,0.0
AF,EU,100,100,0,0.0,124.528,124.789,128.975,0.703,0,0.0
AF,NA,100,100,0,0.0,246.757,246.864,247.002,0.585,0,0.0
AF,NA,100,100,0,0.0,262.958,263.055,263.214,0.642,0,0.0
AF,NA,100,100,0,0.0,274.029,274.192,275.318,0.686,0,0.0
AF,EU,100,100,0,0.0,122.309,122.542,123.009,0.438,0,0.0
AF,NA,100,100,0,0.0,251.414,251.598,252.297,0.667,0,0.0
AF,EU,100,100,0,0.0,126.455,126.603,127.317,0.308,0,0.0
AF,EU,100,100,0,0.0,126.275,126.543,126.973,0.51,0,0.0
AF,AS,100,100,0,0.0,178.474,178.556,179.295,0.541,0,0.0
AF,NA,100,100,0,0.0,129.101,129.196,129.425,0.446,0,0.0
AF,CN,100,78,22,22.0,284.228,284.367,284.568,0.531,0,0.0
AF,EU,100,100,0,0.0,144.752,151.551,228.366,8.055,0,0.0
AF,AS,100,100,0,0.0,91.895,92.057,92.805,0.136,0,0.0
AF,CN,100,100,0,0.0,129.148,129.23,129.597,0.5,0,0.0
AF,EU,100,100,0,0.0,124.798,124.886,125.287,0.227,0,0.0
AF,NA,100,100,0,0.0,251.655,251.731,251.869,0.343,0,0.0
AF,CN,100,100,0,0.0,411.025,411.662,411.889,0.854,0,0.0
AF,EU,100,100,0,0.0,126.381,126.583,128.798,0.373,0,0.0
AF,EU,100,100,0,0.0,126.333,127.985,136.882,2.555,0,0.0
AF,NA,100,100,0,0.0,264.583,264.687,265.127,0.552,0,0.0
AF,EU,100,100,0,0.0,122.182,122.362,124.817,0.52,0,0.0
AF,EU,100,100,0,0.0,126.647,126.907,127.123,0.311,0,0.0
AF,EU,100,100,0,0.0,128.477,128.634,128.91,0.48,0,0.0
AF,EU,100,100,0,0.0,126.095,126.382,132.285,0.746,0,0.0
AF,EU,100,100,0,0.0,126.207,126.358,126.825,0.41,0,0.0
AF,EU,100,100,0,0.0,134.321,134.589,139.51,0.692,0,0.0
AF,EU,100,100,0,0.0,141.742,141.9,142.616,0.43,0,0.0
AF,EU,100,100,0,0.0,126.287,126.499,126.7,0.217,0,0.0
AF,OC,100,100,0,0.0,289.064,289.335,294.02,0.589,0,0.0
AF,EU,100,100,0,0.0,130.594,137.686,201.482,7.872,0,0.0
AF,NA,100,100,0,0.0,219.577,219.91,220.181,0.615,0,0.0
AF,NA,100,100,0,0.0,265.066,265.169,265.419,0.529,0,0.0
AF,EU,100,100,0,0.0,150.255,150.524,158.157,0.877,0,0.0
AF,NA,100,100,0,0.0,251.43,251.802,253.555,0.724,0,0.0
AF,EU,100,100,0,0.0,147.068,148.428,170.064,4.02,0,0.0
AF,AS,100,100,0,0.0,319.924,320.112,323.227,0.743,0,0.0
AF,NA,100,100,0,0.0,261.929,262.336,270.121,1.209,0,0.0
AF,NA,100,100,0,0.0,231.943,236.104,252.972,2.802,0,0.0
AF,EU,100,93,7,7.0,141.103,142.181,143.084,0.673,0,0.0
AF,EU,100,100,0,0.0,149.325,149.629,153.516,0.662,0,0.0
AF,EU,100,100,0,0.0,128.261,128.433,128.641,0.376,0,0.0
AF,EU,100,100,0,0.0,126.379,126.598,128.897,0.547,0,0.0
AF,NA,100,100,0,0.0,228.974,230.746,295.013,6.562,0,0.0
AF,NA,100,100,0,0.0,136.182,136.614,146.238,1.192,0,0.0
AF,AS,100,100,0,0.0,170.919,171.087,173.635,0.596,0,0.0
AF,NA,100,100,0,0.0,276.815,276.963,277.556,0.441,0,0.0
AF,EU,100,100,0,0.0,136.303,142.094,149.063,2.394,0,0.0
AF,NA,100,100,0,0.0,253.178,253.317,256.024,0.528,0,0.0
AF,AS,100,100,0,0.0,191.282,191.561,192.055,0.562,0,0.0
AF,NA,100,100,0,0.0,325.568,325.653,325.988,0.71,0,0.0
AF,NA,100,100,0,0.0,199.421,199.757,202.217,0.692,0,0.0
AF,EU,100,86,14,14.0,131.306,131.387,131.548,0.398,0,0.0
AF,EU,100,100,0,0.0,116.598,116.725,116.811,0.104,0,0.0
AF,NA,100,100,0,0.0,209.599,210.099,211.045,0.511,0,0.0
AF,EU,100,100,0,0.0,121.745,121.905,123.207,0.301,0,0.0
AF,EU,100,100,0,0.0,127.388,127.614,127.798,0.488,0,0.0
AF,NA,100,100,0,0.0,270.916,271.02,271.268,0.438,0,0.0
AF,NA,100,100,0,0.0,207.796,208.254,208.709,0.272,0,0.0
AF,NA,100,100,0,0.0,251.882,264.571,277.426,2.526,0,0.0
AF,NA,100,100,0,0.0,262.302,262.402,263.254,0.145,0,0.0
AF,NA,100,100,0,0.0,252.046,252.429,253.135,0.325,0,0.0
AF,EU,100,100,0,0.0,126.021,126.169,126.642,0.484,0,0.0
AF,EU,100,99,1,1.0,125.579,125.842,129.153,0.574,0,0.0
AF,EU,100,100,0,0.0,152.453,153.231,164.545,1.64,0,0.0
AF,SA,100,97,3,3.0,291.281,811.137,3218.817,936.679,0,0.0
AF,NA,100,100,0,0.0,246.261,254.29,292.704,10.57,0,0.0
AF,EU,100,100,0,0.0,137.087,152.354,185.849,11.19,0,0.0
AF,NA,100,100,0,0.0,205.739,205.857,207.336,0.436,0,0.0
AF,EU,100,100,0,0.0,127.047,127.272,127.469,0.456,0,0.0
AF,AS,100,100,0,0.0,269.993,272.102,284.549,3.54,0,0.0
AF,EU,100,100,0,0.0,133.751,133.95,136.464,0.451,0,0.0
AF,AS,100,99,1,1.0,90.605,93.486,95.984,0.963,0,0.0
AF,NA,100,100,0,0.0,236.123,236.204,236.278,0.542,0,0.0
AF,AS,100,100,0,0.0,342.082,348.728,384.191,6.724,0,0.0
AF,EU,100,100,0,0.0,125.472,125.711,132.331,0.919,0,0.0
AF,EU,100,100,0,0.0,124.825,125.01,125.117,0.393,0,0.0
AF,NA,100,100,0,0.0,266.08,266.236,269.009,0.492,0,0.0
AF,EU,100,100,0,0.0,146.217,146.484,147.067,0.545,0,0.0
AF,AS,100,100,0,0.0,124.135,124.244,124.845,0.34,0,0.0
AF,NA,100,100,0,0.0,249.815,250.599,259.779,1.867,0,0.0
AF,EU,100,100,0,0.0,188.997,189.098,189.301,0.501,0,0.0
AF,EU,100,100,0,0.0,142.687,142.765,142.878,0.436,0,0.0
AF,EU,100,100,0,0.0,121.666,121.815,123.523,0.44,0,0.0
AF,SA,100,100,0,0.0,345.789,444.317,956.064,150.14,0,0.0
AF,NA,100,100,0,0.0,270.846,270.99,271.196,0.727,0,0.0
AF,EU,100,100,0,0.0,153.839,153.916,154.387,0.218,0,0.0
AF,EU,100,100,0,0.0,201.5,201.649,203.251,0.605,0,0.0
AF,EU,100,100,0,0.0,126.721,128.576,145.962,3.79,0,0.0
AF,NA,100,100,0,0.0,245.972,246.649,247.874,0.682,0,0.0
AF,NA,100,100,0,0.0,240.714,241.275,242.146,0.584,0,0.0
AF,EU,100,100,0,0.0,124.483,124.567,124.735,0.321,0,0.0
AF,EU,100,100,0,0.0,125.962,126.018,126.1,0.311,0,0.0
AF,NA,100,100,0,0.0,121.935,122.086,127.059,0.515,0,0.0
AF,NA,100,100,0,0.0,259.628,259.832,260.323,0.475,0,0.0
AF,AS,100,81,19,19.0,297.955,543.676,3231.806,669.064,0,0.0
AF,EU,100,100,0,0.0,125.982,126.111,126.331,0.397,0,0.0
AF,AS,100,100,0,0.0,177.312,177.395,177.541,0.34,0,0.0
AF,NA,100,100,0,0.0,122.244,122.467,123.349,0.177,0,0.0
AF,EU,100,100,0,0.0,129.227,129.303,129.645,0.432,0,0.0
AF,EU,100,100,0,0.0,203.73,203.967,208.976,0.581,0,0.0
AF,EU,100,100,0,0.0,142.068,142.226,147.299,0.685,0,0.0
AF,EU,100,100,0,0.0,121.889,121.998,122.568,0.384,0,0.0
AF,CN,100,96,4,4.0,313.132,323.364,329.217,4.993,0,0.0
AF,EU,100,100,0,0.0,149.769,150.49,151.687,0.534,0,0.0
AF,AS,100,100,0,0.0,413.655,414.271,416.847,0.705,0,0.0
AF,NA,100,100,0,0.0,264.817,264.914,265.593,0.557,0,0.0
AF,AS,100,100,0,0.0,134.378,134.449,134.814,0.506,0,0.0
AF,EU,100,100,0,0.0,126.59,126.793,127.647,0.245,0,0.0
AF,CN,100,91,9,9.0,269.945,270.174,272.565,0.741,0,0.0
AF,EU,100,100,0,0.0,125.965,126.029,126.093,0.145,0,0.0
AF,NA,100,100,0,0.0,246.102,246.736,248.111,0.667,0,0.0
AF,NA,100,100,0,0.0,232.884,241.893,323.177,13.306,0,0.0
AF,NA,100,100,0,0.0,219.307,219.43,220.603,0.612,0,0.0
AF,EU,100,100,0,0.0,126.302,126.432,126.542,0.489,0,0.0
AF,NA,100,100,0,0.0,197.758,197.866,199.556,0.66,0,0.0
AF,NA,100,100,0,0.0,247.785,247.968,250.061,0.624,0,0.0
AF,EU,100,100,0,0.0,151.872,155.191,167.95,3.653,0,0.0
AF,EU,100,100,0,0.0,161.3,161.556,164.257,0.447,0,0.0
AF,NA,100,100,0,0.0,254.304,254.442,256.594,0.535,0,0.0
AF,NA,100,100,0,0.0,223.39,228.812,234.5,2.936,0,0.0
AF,NA,100,100,0,0.0,209.8,209.909,210.425,0.178,0,0.0
AF,EU,100,100,0,0.0,128.603,128.806,130.727,0.406,0,0.0
AF,AS,100,100,0,0.0,181.028,181.148,181.677,0.238,0,0.0
AF,NA,100,100,0,0.0,215.928,217.017,218.126,0.776,0,0.0
AF,NA,100,100,0,0.0,128.865,129.026,129.751,0.287,0,0.0
AF,CN,100,100,0,0.0,416.603,417.289,419.061,1.06,0,0.0
AF,EU,100,100,0,0.0,127.947,128.048,128.435,0.504,0,0.0
AF,EU,100,100,0,0.0,193.114,193.365,203.053,0.982,0,0.0
AF,AS,100,100,0,0.0,158.245,158.402,159.513,0.508,0,0.0
AF,EU,100,100,0,0.0,121.975,122.113,123.635,0.443,0,0.0
AF,CN,100,79,21,21.0,328.607,328.779,329.932,0.781,0,0.0
AF,EU,100,100,0,0.0,121.311,122.618,132.723,1.108,0,0.0
AF,EU,100,100,0,0.0,126.026,126.224,132.786,0.765,0,0.0
AF,NA,100,100,0,0.0,223.347,226.28,233.415,2.444,0,0.0
AF,EU,100,100,0,0.0,124.834,124.901,125.01,0.488,0,0.0
AF,EU,100,100,0,0.0,151.969,152.1,152.232,0.232,0,0.0
AF,NA,100,100,0,0.0,207.752,208.038,215.107,1.116,0,0.0
AF,NA,100,100,0,0.0,209.899,211.53,213.434,1.228,0,0.0
AF,EU,100,94,6,6.0,126.015,126.086,126.221,0.309,0,0.0
AF,CN,100,100,0,0.0,223.731,224.208,235.606,1.353,0,0.0
AF,AS,100,100,0,0.0,254.539,254.636,254.745,0.229,0,0.0
AF,NA,100,100,0,0.0,231.212,232.63,253.134,3.01,0,0.0
AF,EU,100,100,0,0.0,150.89,151.149,151.682,0.54,0,0.0
AF,EU,100,100,0,0.0,135.807,136.197,138.966,0.625,0,0.0
AF,EU,100,100,0,0.0,116.024,116.175,117.143,0.226,0,0.0
AF,EU,100,100,0,0.0,135.22,135.518,137.22,0.506,0,0.0
AF,EU,100,100,0,0.0,126.405,126.521,126.814,0.214,0,0.0
AF,EU,100,100,0,0.0,147.307,147.385,147.519,0.44,0,0.0
AF,EU,100,100,0,0.0,122.051,122.269,127.373,0.667,0,0.0
AF,EU,100,100,0,0.0,203.231,203.408,205.933,0.617,0,0.0
AF,NA,100,100,0,0.0,227.143,227.525,230.095,0.577,0,0.0
AF,EU,100,100,0,0.0,127.385,127.589,127.87,0.474,0,0.0
AF,AS,100,100,0,0.0,234.92,251.038,270.733,7.689,0,0.0
AF,AS,100,100,0,0.0,83.647,83.76,85.356,0.424,0,0.0
AF,AS,100,100,0,0.0,275.154,275.328,276.961,0.485,0,0.0
AF,AS,100,100,0,0.0,83.677,83.756,84.334,0.36,0,0.0
AF,NA,100,100,0,0.0,219.494,225.362,229.617,2.797,0,0.0
AF,EU,100,85,15,15.0,145.494,148.44,315.483,18.547,0,0.0
AF,EU,100,100,0,0.0,125.616,125.739,125.868,0.313,0,0.0
AF,EU,100,100,0,0.0,241.554,262.704,532.618,55.789,0,0.0
AF,NA,100,100,0,0.0,279.222,279.344,279.878,0.289,0,0.0
AF,EU,100,100,0,0.0,128.921,129.117,129.381,0.471,0,0.0
AF,NA,100,100,0,0.0,268.914,269.13,272.366,0.846,0,0.0
AF,CN,100,95,5,5.0,310.336,319.908,321.441,2.231,0,0.0
AF,NA,100,100,0,0.0,275.05,275.21,276.448,0.582,0,0.0
AF,EU,100,100,0,0.0,122.206,122.328,123.044,0.469,0,0.0
AF,EU,100,100,0,0.0,146.547,149.087,173.421,4.771,0,0.0
AF,NA,100,100,0,0.0,268.073,268.296,272.524,0.716,0,0.0
AF,AS,100,100,0,0.0,52.461,52.628,53.384,0.337,0,0.0
AF,AS,100,100,0,0.0,89.478,89.6,90.223,0.273,0,0.0
AF,NA,100,100,0,0.0,256.67,257.698,265.821,1.568,0,0.0
AF,EU,100,100,0,0.0,133.651,135.201,183.468,4.898,0,0.0
AF,EU,100,100,0,0.0,126.436,126.75,128.992,0.513,0,0.0
AF,NA,100,100,0,0.0,291.326,291.403,291.539,0.666,0,0.0
AF,EU,100,100,0,0.0,126.342,126.429,126.54,0.41,0,0.0
AF,NA,100,100,0,0.0,225.111,225.372,225.606,0.429,0,0.0
AF,EU,100,100,0,0.0,132.893,132.994,134.859,0.307,0,0.0
AF,NA,100,100,0,0.0,228.974,234.015,298.752,10.506,0,0.0
AF,AS,100,100,0,0.0,161.452,161.52,161.736,0.157,0,0.0
AF,NA,100,100,0,0.0,247.551,247.762,249.545,0.455,0,0.0
AF,EU,100,100,0,0.0,151.681,151.867,152.275,0.443,0,0.0
AF,EU,100,100,0,0.0,129.156,129.248,129.573,0.451,0,0.0
AF,EU,100,100,0,0.0,124.882,125.289,129.672,0.937,0,0.0
AF,NA,100,100,0,0.0,204.679,204.834,205.002,0.624,0,0.0
AF,EU,100,100,0,0.0,124.554,124.717,124.923,0.289,0,0.0
AF,EU,100,100,0,0.0,147.426,147.661,149.389,0.459,0,0.0
AF,EU,100,100,0,0.0,130.216,130.351,130.872,0.14,0,0.0
AF,EU,100,100,0,0.0,130.775,130.896,131.092,0.408,0,0.0
AF,NA,100,100,0,0.0,237.455,249.237,665.537,56.226,0,0.0
AF,EU,100,100,0,0.0,127.32,127.391,127.501,0.412,0,0.0
AF,EU,100,100,0,0.0,140.411,141.336,151.135,1.919,0,0.0
AF,EU,100,100,0,0.0,132.235,182.894,498.435,89.284,0,0.0
AF,CN,100,100,0,0.0,133.2,133.308,136.803,0.558,0,0.0
AF,EU,100,100,0,0.0,124.865,125.038,125.558,0.463,0,0.0
AF,CN,100,92,8,8.0,227.84,228.76,243.299,2.146,0,0.0
AF,EU,100,100,0,0.0,149.841,149.94,150.115,0.331,0,0.0
AF,EU,100,100,0,0.0,130.683,130.801,131.161,0.347,0,0.0
AF,EU,100,100,0,0.0,127.066,127.212,127.398,0.405,0,0.0
AF,AS,100,100,0,0.0,132.616,132.735,133.104,0.334,0,0.0
AF,EU,100,100,0,0.0,157.188,208.229,401.543,81.891,0,0.0
AF,EU,100,100,0,0.0,126.005,126.09,126.217,0.304,0,0.0
AF,EU,100,100,0,0.0,121.786,121.907,122.659,0.137,0,0.0
AF,EU,100,100,0,0.0,159.145,159.287,165.83,0.73,0,0.0
AF,EU,100,100,0,0.0,208.312,209.108,221.828,1.404,0,0.0
AF,NA,100,100,0,0.0,220.702,220.787,220.953,0.628,0,0.0
AF,EU,100,100,0,0.0,130.685,130.801,130.951,0.48,0,0.0
AF,CN,100,80,20,20.0,292.447,292.942,293.582,0.5,0,0.0
AF,EU,100,100,0,0.0,126.013,126.127,126.294,0.418,0,0.0
AF,EU,100,100,0,0.0,130.345,130.46,131.012,0.461,0,0.0
AF,EU,100,100,0,0.0,124.846,125.596,129.265,0.813,0,0.0
AF,CN,100,95,5,5.0,353.892,365.628,367.818,3.606,0,0.0
AF,EU,100,100,0,0.0,143.017,143.307,156.402,1.411,0,0.0
AF,EU,100,100,0,0.0,149.723,150.017,150.836,0.424,0,0.0
AF,NA,100,100,0,0.0,121.798,122.11,128.15,0.892,0,0.0
AF,EU,100,100,0,0.0,134.754,134.848,135.469,0.276,0,0.0
AF,EU,100,100,0,0.0,125.956,126.065,128.924,0.392,0,0.0
AF,EU,100,100,0,0.0,185.209,185.566,186.71,0.645,0,0.0
AF,NA,100,100,0,0.0,242.178,242.439,251.199,1.102,0,0.0
AF,AS,100,100,0,0.0,130.623,130.688,131.066,0.325,0,0.0
AF,NA,100,100,0,0.0,250.782,250.907,251.203,0.357,0,0.0
AF,CN,100,92,8,8.0,333.118,333.338,334.461,0.655,0,0.0
AF,EU,100,100,0,0.0,124.902,125.005,125.703,9.8e-2,0,0.0
AF,EU,100,100,0,0.0,132.207,137.695,199.276,10.834,0,0.0
AF,NA,100,100,0,0.0,281.613,281.676,281.799,0.292,0,0.0
